"MLinkID","Date.Time.AWST","AverageLanes","Volume","TravelTimeMinutes","VolumeQuality","TTQuality"
183,"2023-03-04T17:00",3.3,956,0.99,99,1
183,"2023-03-04T17:15",3.3,1058,1,99,1
183,"2023-03-04T17:30",3.3,1039,1,99,1
183,"2023-03-04T17:45",3.3,1062,1,99,1
183,"2023-03-04T18:00",3.3,939,0.99,99,1
183,"2023-03-04T18:15",3.3,899,1,99,1
183,"2023-03-04T18:30",3.3,868,0.99,99,1
183,"2023-03-04T18:45",3.3,862,1,99,1
183,"2023-03-04T19:00",3.3,710,0.99,99,1
183,"2023-03-04T19:15",3.3,689,1,99,1
183,"2023-03-04T19:30",3.3,596,1,99,1
183,"2023-03-04T19:45",3.3,546,0.97,99,1
183,"2023-03-04T20:00",3.3,521,0.99,99,1
183,"2023-03-04T20:15",3.3,505,1,99,1
183,"2023-03-04T20:30",3.3,457,1,99,1
183,"2023-03-04T20:45",3.3,463,0.98,99,1
183,"2023-03-04T21:00",3.3,449,1,99,1
183,"2023-03-04T21:15",3.3,479,1,99,1
183,"2023-03-04T21:30",3.3,404,0.99,99,1
183,"2023-03-04T21:45",3.3,428,0.99,99,1
183,"2023-03-04T22:00",3.3,387,0.99,99,1
183,"2023-03-04T22:15",3.3,434,1.01,99,1
183,"2023-03-04T22:30",3.3,410,1,99,1
183,"2023-03-04T22:45",3.3,346,1,99,1
183,"2023-03-04T23:00",3.3,305,0.99,99,1
183,"2023-03-04T23:15",3.3,294,1,99,1
183,"2023-03-04T23:30",3.3,278,1,99,1
183,"2023-03-04T23:45",3.3,211,1,99,1
183,"2023-03-05T00:00",3.3,206,0.98,99,1
183,"2023-03-05T00:15",3.3,226,0.99,99,1
183,"2023-03-05T00:30",3.3,244,0.98,99,1
183,"2023-03-05T00:45",3.3,196,0.99,99,1
183,"2023-03-05T01:00",3.3,179,0.99,99,1
183,"2023-03-05T01:15",3.3,177,1,99,1
183,"2023-03-05T01:30",3.3,142,0.97,99,1
183,"2023-03-05T01:45",3.3,131,1,99,1
183,"2023-03-05T02:00",3.3,124,0.99,99,1
183,"2023-03-05T02:15",3.3,132,1,99,1
183,"2023-03-05T02:30",3.3,90,1.01,99,1
183,"2023-03-05T02:45",3.3,100,1.01,99,1
183,"2023-03-05T03:00",3.3,71,0.99,99,1
183,"2023-03-05T03:15",3.3,77,0.97,99,1
183,"2023-03-05T03:30",3.3,94,1,99,1
183,"2023-03-05T03:45",3.3,68,1,99,1
183,"2023-03-05T04:00",3.3,53,1.04,99,1
183,"2023-03-05T04:15",3.3,78,0.94,99,1
183,"2023-03-05T04:30",3.3,82,1,99,1
